2025-06-04 09:32:52,563 - WARNING - Neither CUDA nor MPS are available - defaulting to CPU. Note: This module is much faster with a GPU.
2025-06-04 09:32:54,608 - INFO - EasyOCR inicializado. Tentando usar GPU.
2025-06-04 09:32:54,608 - INFO - PyTorch detectou MKL (otimização para CPU Intel).
2025-06-04 09:32:54,609 - INFO - Iniciando a busca otimizada de documentos...
2025-06-04 09:32:54,741 - INFO - 🔍 Total de PDFs a processar: 6245
2025-06-04 09:32:54,741 - INFO - Usando 4 threads para processamento (o OCR pode usar GPU em paralelo).
2025-06-04 09:37:52,991 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - ANEXOS-1110241-LOURIVAL RIBEIRO COSTA-8291.pdf
2025-06-04 09:37:53,899 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - ANEXOS-1110241-LOURIVAL RIBEIRO COSTA-8292.pdf
2025-06-04 09:37:56,385 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - ANEXOS-1110241-LOURIVAL RIBEIRO COSTA-8293.pdf
2025-06-04 09:37:58,333 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - ASO - ATESTADO DE SAUDE OCUPACIONAL - PERIODICO-1110241-LOURIVAL RIBEIRO COSTA-8213.pdf
2025-06-04 09:38:09,137 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - ASO - ATESTADO DE SAUDE OCUPACIONAL - PERIODICO-1110241-LOURIVAL RIBEIRO COSTA-8215.pdf
2025-06-04 09:38:12,286 - INFO - Progresso: 30/6245 PDFs processados. Último: RH - ANEXOS-1110241-LOURIVAL RIBEIRO COSTA-8292.pdf - Não encontrado
2025-06-04 09:38:12,320 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - ASO - ATESTADO DE SAUDE OCUPACIONAL - PERIODICO-1110241-LOURIVAL RIBEIRO COSTA-8218.pdf
2025-06-04 09:38:13,808 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - ASO - ATESTADO DE SAUDE OCUPACIONAL - PERIODICO-1110241-LOURIVAL RIBEIRO COSTA-8220.pdf
2025-06-04 09:38:28,762 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - ASO - ATESTADO DE SAUDE OCUPACIONAL - PERIODICO-1110241-LOURIVAL RIBEIRO COSTA-8222.pdf
2025-06-04 09:38:36,285 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - ASO - ATESTADO DE SAUDE OCUPACIONAL - PERIODICO-1110241-LOURIVAL RIBEIRO COSTA-8224.pdf
2025-06-04 09:38:38,449 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - ASO - ATESTADO DE SAUDE OCUPACIONAL - PERIODICO-1110241-LOURIVAL RIBEIRO COSTA-8227.pdf
2025-06-04 09:38:45,990 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - ASO - ATESTADO DE SAUDE OCUPACIONAL - PERIODICO-1110241-LOURIVAL RIBEIRO COSTA-8229.pdf
2025-06-04 09:38:52,020 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - ASO - ATESTADO DE SAUDE OCUPACIONAL - PERIODICO-1110241-LOURIVAL RIBEIRO COSTA-8237.pdf
2025-06-04 09:39:01,801 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - ASO - ATESTADO DE SAUDE OCUPACIONAL ADMISSIONAL-1110241-LOURIVAL RIBEIRO COSTA-8275.pdf
2025-06-04 09:39:06,287 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - ASO - ATESTADO DE SAUDE OCUPACIONAL ADMISSIONAL-1110241-LOURIVAL RIBEIRO COSTA-8297.pdf
2025-06-04 09:39:28,172 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - ATESTADOS OU DECLARACOES MEDICAS-1110241-LOURIVAL RIBEIRO COSTA-8210.pdf
2025-06-04 09:39:31,904 - INFO - Progresso: 40/6245 PDFs processados. Último: RH - ASO - ATESTADO DE SAUDE OCUPACIONAL ADMISSIONAL-1110241-LOURIVAL RIBEIRO COSTA-8297.pdf - Não encontrado
2025-06-04 09:39:31,933 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - ATESTADOS OU DECLARACOES MEDICAS-1110241-LOURIVAL RIBEIRO COSTA-8235.pdf
2025-06-04 09:39:32,117 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - ATESTADOS OU DECLARACOES MEDICAS-1110241-LOURIVAL RIBEIRO COSTA-8236.pdf
2025-06-04 09:40:10,136 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - AVISO DE FERIAS-1110241-LOURIVAL RIBEIRO COSTA-8181.pdf
2025-06-04 09:40:34,510 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - AVISO PREVIO - DISPENSA SEM JUSTA CAUSA-1110241-LOURIVAL RIBEIRO COSTA-8131.pdf
2025-06-04 09:40:41,939 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - CARTA DE ADVERTENCIA DISCIPLINAR-1110241-LOURIVAL RIBEIRO COSTA-8259.pdf
2025-06-04 09:40:56,354 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - CARTA DE ADVERTENCIA DISCIPLINAR-1110241-LOURIVAL RIBEIRO COSTA-8262.pdf
2025-06-04 09:41:04,829 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - CARTA DE ADVERTENCIA DISCIPLINAR-1110241-LOURIVAL RIBEIRO COSTA-8265.pdf
2025-06-04 09:41:16,062 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - CARTA DE ADVERTENCIA DISCIPLINAR-1110241-LOURIVAL RIBEIRO COSTA-8270.pdf
2025-06-04 09:41:27,228 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - CARTA DE ADVERTENCIA DISCIPLINAR-1110241-LOURIVAL RIBEIRO COSTA-8271.pdf
2025-06-04 09:41:38,609 - INFO - Fitz não encontrou ou não conseguiu ler, usando OCR (via GPU/CPU) para: RH - CARTA DE ADVERTENCIA DISCIPLINAR-1110241-LOURIVAL RIBEIRO COSTA-8278.pdf
2025-06-04 09:41:46,349 - INFO - Progresso: 50/6245 PDFs processados. Último: RH - CARTA DE ADVERTENCIA DISCIPLINAR-1110241-LOURIVAL RIBEIRO COSTA-8270.pdf - Não encontrado
